synthetic_id,class,stage,concentration_uM,duration_s,replicate_1_early_disp_30s,replicate_2_early_disp_30s,biomarker_replicate_status,early_displacement_30s,true_endpoint_delta_f,success_or_fail,intentionally_divergent
SYN_PROBE_DEFECTIVE_CHIP_0024,DEFECTIVE_CHIP,probe,10.0,232.45651943415288,0.1507254843109392,-0.062432432194762896,DIVERGENT_REPLICATES,,1.9203189914893959,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0025,DEFECTIVE_CHIP,probe,10.0,175.36844689904086,6.12271711068048,0.27159416233143907,DIVERGENT_REPLICATES,,5.521465226706368,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0026,DEFECTIVE_CHIP,probe,10.0,161.96965873163023,13.568002270485325,14.473311910744066,CONCORDANT,14.020657090614694,21.859902441272887,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0027,DEFECTIVE_CHIP,probe,10.0,136.9627047708731,0.249011945598195,1.1206348822526402,DIVERGENT_REPLICATES,,1.6586167137978887,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0028,DEFECTIVE_CHIP,probe,10.0,73.63709350258583,2.1874716310426736,3.4057488024792297,CONCORDANT,2.7966102167609517,2.2740709199833518,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0029,DEFECTIVE_CHIP,probe,10.0,73.98125696771737,3.101563047024857,-1.3356678602275471,DIVERGENT_REPLICATES,,-0.8153015192595647,SUCCESS,False
SYN_PROBE_DEFECTIVE_CHIP_0030,DEFECTIVE_CHIP,probe,10.0,179.26397564659652,3.078735659123258,3.953389490211863,CONCORDANT,3.5160625746675604,4.257564736958718,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0031,DEFECTIVE_CHIP,probe,5.0,195.0837290969079,64.64221920810958,66.92014725327294,CONCORDANT,65.78118323069125,104.27215569082257,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0032,DEFECTIVE_CHIP,probe,5.0,142.4210309885196,3.993920604412359,4.42306395342464,CONCORDANT,4.2084922789184995,6.093952641601835,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0033,DEFECTIVE_CHIP,probe,0.5,55.08564734174577,16.412290846633223,14.434873293964204,CONCORDANT,15.423582070298714,17.929134209727366,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0034,DEFECTIVE_CHIP,probe,10.0,86.50779991143472,0.9530365671337935,5.453803638970074,DIVERGENT_REPLICATES,,2.610966959093597,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0035,DEFECTIVE_CHIP,probe,10.0,170.01866292364406,5.653641191025437,7.393571682835582,CONCORDANT,6.52360643693051,13.026731000929729,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0036,DEFECTIVE_CHIP,probe,40.0,223.37951470301903,42.07763401076907,41.96043225576084,CONCORDANT,42.019033133264955,63.826656489395305,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0037,DEFECTIVE_CHIP,probe,10.0,104.18800300458733,45.453742539958554,45.37366865448312,CONCORDANT,45.41370559722084,67.77264678668422,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0038,DEFECTIVE_CHIP,probe,5.0,243.6977455390545,14.369854648328527,14.263231192024607,CONCORDANT,14.316542920176566,28.72141170091028,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0039,DEFECTIVE_CHIP,probe,10.0,226.0345209414981,1.7213852898961355,0.3085538943030741,DIVERGENT_REPLICATES,,0.5705143602467152,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0040,DEFECTIVE_CHIP,probe,40.0,165.19173942314828,9.682436077851772,4.965770642767199,CONCORDANT,7.324103360309485,16.48806075924841,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0041,DEFECTIVE_CHIP,probe,20.0,149.04973074216093,-2.4601592388288047,4.192843749922403,DIVERGENT_REPLICATES,,2.463640351558538,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0042,DEFECTIVE_CHIP,probe,10.0,188.76931844393633,-0.9965618381040892,1.351133898617219,DIVERGENT_REPLICATES,,3.2814707909848497,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0043,DEFECTIVE_CHIP,probe,10.0,185.53511380248773,12.096553736864191,14.782891564691194,CONCORDANT,13.439722650777693,22.137221517350675,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0044,DEFECTIVE_CHIP,probe,40.0,144.14987723615795,15.068967712622626,16.696909257156044,CONCORDANT,15.882938484889335,24.56862302624298,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0045,DEFECTIVE_CHIP,probe,10.0,186.0248966187958,2.945903922783463,5.097514629578576,CONCORDANT,4.02170927618102,5.682388148993194,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0046,DEFECTIVE_CHIP,probe,10.0,207.66884101416417,5.453851843861058,3.8500969969062497,CONCORDANT,4.651974420383654,4.981644516901257,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0047,DEFECTIVE_CHIP,probe,10.0,83.02594626762958,15.041658349173987,17.04297195088276,CONCORDANT,16.042315150028372,23.830825894449,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0048,DEFECTIVE_CHIP,probe,20.0,51.55940613547865,23.163466249894565,20.07959718753148,CONCORDANT,21.621531718713022,26.752695951235474,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0049,DEFECTIVE_CHIP,probe,10.0,148.95860150025504,0.37942514174652164,3.602649111997611,DIVERGENT_REPLICATES,,2.655950444919527,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0050,DEFECTIVE_CHIP,probe,10.0,169.0783954625649,65.519873162849,65.32822967944831,CONCORDANT,65.42405142114865,103.06683281643686,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0051,DEFECTIVE_CHIP,probe,1.0,185.55412048246603,1.6954750011124593,-0.35432211868201313,DIVERGENT_REPLICATES,,1.851079811920465,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0052,DEFECTIVE_CHIP,probe,10.0,121.51955581721309,15.083230759851853,15.035514493944845,CONCORDANT,15.059372626898348,22.270656945636404,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0053,DEFECTIVE_CHIP,probe,20.0,204.60060647499301,-0.7980189681925074,2.7417991367932535,DIVERGENT_REPLICATES,,1.1261174231467148,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0054,DEFECTIVE_CHIP,probe,10.0,140.56124059129934,2.4070123447802634,4.117091895608579,CONCORDANT,3.2620521201944213,2.023217499122327,FAILURE,False
