chip_id,date_folder,stage,replicate,condition_label,concentration_uM,temperature,Relative_time,Resonance_Frequency,is_error_file,source_file
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,139.81,9994542.09,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,140.44,9994542.09,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,141.07,9994542.07,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,141.9,9994542.07,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,142.52,9994542.09,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,143.14,9994542.05,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,143.77,9994542.03,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,144.37,9994542.02,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,144.99,9994542.0,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,145.64,9994541.98,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,146.25,9994541.96,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,147.06,9994541.95,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,147.68,9994541.89,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,148.3,9994541.89,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,148.92,9994541.91,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,149.55,9994541.88,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,150.16,9994541.91,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,150.99,9994541.92,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,151.61,9994541.91,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,152.22,9994541.92,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,152.85,9994541.9,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,153.47,9994541.93,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,154.09,9994541.93,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,154.73,9994541.92,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,155.35,9994541.91,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,156.16,9994541.87,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,156.77,9994541.85,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,157.37,9994541.81,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,157.99,9994541.83,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,158.63,9994541.83,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,159.22,9994541.84,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,160.03,9994541.85,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,160.65,9994541.86,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,161.26,9994541.86,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,161.88,9994541.87,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,162.5,9994541.86,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,163.13,9994541.86,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,163.94,9994541.87,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,164.56,9994541.85,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,165.19,9994541.86,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,165.8,9994541.84,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,166.42,9994541.82,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,167.04,9994541.83,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,167.66,9994541.78,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,168.28,9994541.77,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,169.12,9994541.78,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,169.72,9994541.79,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,170.35,9994541.71,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,170.96,9994541.67,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,171.57,9994541.65,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,172.19,9994541.64,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,172.81,9994541.62,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,173.64,9994541.62,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,174.26,9994541.63,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,174.87,9994541.62,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,175.5,9994541.63,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,176.13,9994541.61,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,176.76,9994541.63,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,177.38,9994541.66,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,178.01,9994541.65,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,178.64,9994541.67,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,179.46,9994541.67,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,180.09,9994541.68,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,180.71,9994541.69,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,181.35,9994541.69,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,181.96,9994541.72,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,182.58,9994541.7,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,183.19,9994541.71,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,184.0,9994541.66,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,184.61,9994541.65,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,185.24,9994541.67,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,185.85,9994541.66,False,No.8_CHI.csv
14Mar_No.8,14 Mar 2026,CHI,1,10 uM,10,RT,186.46,9994541.63,False,No.8_CHI.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,0.0,9977825.93,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,0.83,9977825.92,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,1.47,9977825.93,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,2.08,9977825.93,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,2.71,9977825.91,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,3.33,9977825.9,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,3.97,9977825.87,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,4.57,9977825.88,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,5.38,9977825.89,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,6.0,9977825.88,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,6.62,9977825.87,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,7.23,9977825.85,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,7.83,9977825.82,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,8.47,9977825.8,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,9.28,9977825.8,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,9.88,9977825.79,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,10.49,9977825.77,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,11.1,9977825.72,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,11.72,9977825.73,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,12.33,9977825.73,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,12.97,9977825.68,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,13.77,9977825.67,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,14.38,9977825.67,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,14.99,9977825.65,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,15.6,9977825.67,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,16.22,9977825.65,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,17.04,9977825.65,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,17.67,9977825.6,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,18.27,9977825.64,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,18.88,9977825.63,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,19.5,9977825.61,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,20.11,9977825.63,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,20.93,9977825.62,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,21.54,9977825.65,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,22.16,9977825.67,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,22.77,9977825.68,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,23.38,9977825.69,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,23.99,9977825.73,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,24.8,9977825.75,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,25.41,9977825.77,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,26.02,9977825.75,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,26.63,9977825.75,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,27.24,9977825.76,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,28.05,9977825.77,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,28.67,9977825.77,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,29.27,9977825.81,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,29.88,9977825.83,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,30.5,9977825.79,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,31.13,9977825.83,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,31.75,9977825.89,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,32.58,9977825.91,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,33.22,9977825.92,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,33.83,9977825.94,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,34.44,9977825.99,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,35.05,9977825.98,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,35.67,9977826.01,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,36.47,9977826.04,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,37.08,9977826.06,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,37.7,9977826.08,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,38.3,9977826.05,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,38.92,9977826.06,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,39.72,9977826.08,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,40.33,9977826.09,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,40.97,9977826.13,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,41.58,9977826.13,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,42.21,9977826.15,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,42.82,9977826.18,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,43.43,9977826.17,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,44.24,9977826.2,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,44.85,9977826.22,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,45.46,9977826.24,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,46.07,9977826.27,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,46.68,9977826.29,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,47.5,9977826.33,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,48.13,9977826.32,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,48.74,9977826.33,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,49.35,9977826.39,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,49.97,9977826.41,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,50.58,9977826.4,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,51.21,9977826.44,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,52.02,9977826.46,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,52.63,9977826.48,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,53.25,9977826.47,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,53.87,9977826.5,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,54.47,9977826.53,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,55.08,9977826.54,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,55.89,9977826.55,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,56.5,9977826.54,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,57.13,9977826.53,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,57.75,9977826.54,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,58.38,9977826.58,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,59.0,9977826.6,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,59.63,9977826.59,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,60.45,9977826.6,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,61.05,9977826.61,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,61.68,9977826.65,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,62.29,9977826.67,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,62.9,9977826.7,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,63.5,9977826.67,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,64.33,9977826.69,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,64.95,9977826.67,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,65.55,9977826.69,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,66.18,9977826.68,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,66.79,9977826.67,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,67.39,9977826.67,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,68.22,9977826.65,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,68.83,9977826.68,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,69.44,9977826.7,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,70.05,9977826.68,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,70.68,9977826.72,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,71.29,9977826.76,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,72.1,9977826.79,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,72.72,9977826.78,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,73.33,9977826.76,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,73.94,9977826.78,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,74.55,9977826.79,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,75.17,9977826.8,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,75.97,9977826.79,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,76.58,9977826.8,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,77.22,9977826.77,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,77.83,9977826.8,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,78.47,9977826.79,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,79.08,9977826.79,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,79.89,9977826.82,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,80.5,9977826.85,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,81.11,9977826.89,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,81.72,9977826.91,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,82.33,9977826.91,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,82.94,9977826.93,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,83.75,9977826.91,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,84.36,9977826.92,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,84.97,9977826.94,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,85.58,9977826.95,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,86.19,9977826.97,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,87.0,9977826.97,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,87.61,9977826.95,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,88.22,9977826.94,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,88.83,9977826.91,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,89.47,9977826.93,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,90.08,9977826.94,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,90.9,9977826.96,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,91.5,9977826.95,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,92.12,9977826.99,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,92.72,9977827.01,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,93.33,9977826.99,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,94.14,9977826.99,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,94.75,9977827.02,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,95.38,9977827.03,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,95.99,9977827.05,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,96.6,9977827.03,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,97.21,9977827.06,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,98.02,9977827.05,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,98.63,9977827.09,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,99.24,9977827.11,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,99.85,9977827.12,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,100.47,9977827.15,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,101.08,9977827.1,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,101.93,9977827.12,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,102.54,9977827.17,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,103.14,9977827.15,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,103.75,9977827.13,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,104.36,9977827.11,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,104.97,9977827.16,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,105.79,9977827.18,False,No.9_10uM_probe.csv
14Mar_No.9,14 Mar 2026,probe,1,10 uM,10,RT,106.4,9977827.18,False,No.9_10uM_probe.csv
