synthetic_id,class,stage,concentration_uM,duration_s,replicate_1_early_disp_30s,replicate_2_early_disp_30s,biomarker_replicate_status,early_displacement_30s,true_endpoint_delta_f,success_or_fail,intentionally_divergent
SYN_PROBE_DEFECTIVE_CHIP_0020,DEFECTIVE_CHIP,probe,1.0,238.66887704592733,3.726877192490108,19.405537500704572,DIVERGENT_REPLICATES,11.56620734659734,18.15965892175615,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0021,DEFECTIVE_CHIP,probe,40.0,158.82550825553875,92.73581182027029,-29.849345603591285,DIVERGENT_REPLICATES,31.4432331083395,54.49921709598903,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0022,DEFECTIVE_CHIP,probe,10.0,149.45498184862373,-23.66506570779464,-16.32585318161803,CONCORDANT,-19.99545944470633,-30.360913377006437,SUCCESS,False
SYN_PROBE_DEFECTIVE_CHIP_0023,DEFECTIVE_CHIP,probe,10.0,89.56134310204676,-16.15250067101303,61.494222459225895,DIVERGENT_REPLICATES,22.670860894106436,31.767641714618165,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0024,DEFECTIVE_CHIP,probe,10.0,162.50907549264414,-2.0764982180911327,-13.993423312763351,DIVERGENT_REPLICATES,-8.034960765427243,-15.8502266769463,SUCCESS,False
SYN_PROBE_DEFECTIVE_CHIP_0025,DEFECTIVE_CHIP,probe,10.0,85.42990913469308,-39.69908398197931,46.21235994888278,DIVERGENT_REPLICATES,3.256637983451736,5.836028678879931,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0026,DEFECTIVE_CHIP,probe,5.0,172.48008379012333,34.31530460137946,13.585190157687949,DIVERGENT_REPLICATES,23.950247379533703,35.28247735484618,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0027,DEFECTIVE_CHIP,probe,10.0,119.91777315256256,9.803838181208476,-5.891998511476749,DIVERGENT_REPLICATES,1.955919834865864,3.783950238404972,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0028,DEFECTIVE_CHIP,probe,10.0,192.5962762933393,21.54617232812512,-20.00786453854712,DIVERGENT_REPLICATES,0.7691538947889995,3.288126834623103,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0029,DEFECTIVE_CHIP,probe,10.0,75.07286374049991,-69.2303254464532,75.15508822748873,DIVERGENT_REPLICATES,2.96238139051777,5.913745761435457,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0030,DEFECTIVE_CHIP,probe,10.0,199.4346436440759,54.294190988166655,55.77259193274685,CONCORDANT,55.03339146045676,91.51791998464952,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0031,DEFECTIVE_CHIP,probe,20.0,159.84078879429595,28.246645958510623,20.936634076857384,CONCORDANT,24.591640017684004,41.72617404550749,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0032,DEFECTIVE_CHIP,probe,10.0,181.33224330142764,20.89126895233186,36.87914422977718,CONCORDANT,28.88520659105452,46.57306353546485,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0033,DEFECTIVE_CHIP,probe,10.0,202.5613210243919,21.33719350433966,27.96834237716036,CONCORDANT,24.65276794075001,42.95458693332006,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0034,DEFECTIVE_CHIP,probe,10.0,98.53439165121284,21.933757267513272,-3.291804912122344,DIVERGENT_REPLICATES,9.320976177695464,16.02891704283149,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0035,DEFECTIVE_CHIP,probe,10.0,171.3531339874554,87.75913526854822,96.68590130337844,CONCORDANT,92.22251828596332,144.32392178784107,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0036,DEFECTIVE_CHIP,probe,10.0,165.88832292145815,6.5560101557017525,-17.661056140917637,DIVERGENT_REPLICATES,-5.552522992607942,-10.5072841149804,SUCCESS,False
SYN_PROBE_DEFECTIVE_CHIP_0037,DEFECTIVE_CHIP,probe,5.0,230.83719601743107,28.71342160678008,10.95588102380263,DIVERGENT_REPLICATES,19.834651315291357,31.79340539302418,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0038,DEFECTIVE_CHIP,probe,0.5,104.99660728844673,-38.345330406701855,12.180809876261874,DIVERGENT_REPLICATES,-13.08226026521999,-19.934025196061125,SUCCESS,False
SYN_PROBE_DEFECTIVE_CHIP_0039,DEFECTIVE_CHIP,probe,20.0,132.5026182406517,20.74663748241989,0.0497998404800059,DIVERGENT_REPLICATES,10.398218661449947,16.302087137949023,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0040,DEFECTIVE_CHIP,probe,10.0,234.66016577615292,49.205362321620605,28.71188384166761,CONCORDANT,38.958623081644106,64.80210325825264,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0041,DEFECTIVE_CHIP,probe,10.0,167.0177209176048,12.95114836522219,-4.281552719996376,DIVERGENT_REPLICATES,4.334797822612908,4.984290699665102,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0042,DEFECTIVE_CHIP,probe,10.0,196.24062162703933,-49.62320040181169,-32.270635820587046,CONCORDANT,-40.946918111199366,-63.636893925310176,SUCCESS,False
SYN_PROBE_DEFECTIVE_CHIP_0043,DEFECTIVE_CHIP,probe,10.0,71.96915908309929,47.66665906222799,162.73762005649252,DIVERGENT_REPLICATES,105.20213955936026,151.21916742301235,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0044,DEFECTIVE_CHIP,probe,10.0,189.05075399301043,13.682711408690544,1.1495176495627646,DIVERGENT_REPLICATES,7.416114529126654,15.45552913391914,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0045,DEFECTIVE_CHIP,probe,10.0,133.07536572885874,60.84558651568789,-13.191102322165593,DIVERGENT_REPLICATES,23.82724209676115,37.58104570947301,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0046,DEFECTIVE_CHIP,probe,20.0,194.7811708953208,31.74300516634645,95.13594214326356,DIVERGENT_REPLICATES,63.439473654805,100.98202279250992,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0047,DEFECTIVE_CHIP,probe,10.0,53.42681144234936,20.800217304248637,-2.795899034993436,DIVERGENT_REPLICATES,9.002159134627599,10.881737594196252,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0048,DEFECTIVE_CHIP,probe,10.0,165.16565053177044,-35.64738157165306,73.42171187792009,DIVERGENT_REPLICATES,18.88716515313352,31.15525103422866,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0049,DEFECTIVE_CHIP,probe,10.0,66.811637293033,81.60876369457345,39.33071356840863,DIVERGENT_REPLICATES,60.46973863149104,82.55902773470105,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0050,DEFECTIVE_CHIP,probe,1.0,146.81708958000456,-25.882631764736743,32.44036954502795,DIVERGENT_REPLICATES,3.2788688901456027,8.842387307063454,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0051,DEFECTIVE_CHIP,probe,10.0,244.50040246887824,64.2846399752938,-16.14545062164435,DIVERGENT_REPLICATES,24.069594676824725,38.55680166499175,FAILURE,False
SYN_PROBE_DEFECTIVE_CHIP_0052,DEFECTIVE_CHIP,probe,0.5,162.91102437530935,17.610209362708787,-25.147198889676588,DIVERGENT_REPLICATES,-3.768494763483901,-3.756897176567014,SUCCESS,False
SYN_PROBE_DEFECTIVE_CHIP_0053,DEFECTIVE_CHIP,probe,5.0,121.86165682100008,-56.961638379569074,39.4026123899443,DIVERGENT_REPLICATES,-8.779512994812386,-15.297000200635216,SUCCESS,False
SYN_PROBE_DEFECTIVE_CHIP_0054,DEFECTIVE_CHIP,probe,10.0,168.57557199420708,18.172378863586555,-40.38231226382591,DIVERGENT_REPLICATES,-11.104966700119675,-17.088950531751784,SUCCESS,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0000_FORCED_DIVERGENT,CLEAN_PCA3_TARGET_HYB,target,10.0,151.34152063454334,84.84706747826363,0.0571848936098312,DIVERGENT_REPLICATES,42.45212618593673,7.405509462439817,,True
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0001_FORCED_DIVERGENT,CLEAN_PCA3_TARGET_HYB,target,10.0,186.1551306461988,58.73718889825512,-0.0119586653208202,DIVERGENT_REPLICATES,29.36261511646715,13.755568998151327,,True
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0002,CLEAN_PCA3_TARGET_HYB,target,10.0,235.54244621357725,136.1410912176717,85.34060927435974,CONCORDANT,110.74085024601573,113.86946497048557,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0003,CLEAN_PCA3_TARGET_HYB,target,40.0,178.14241849682077,22.128365395362074,98.47473199833952,DIVERGENT_REPLICATES,60.3015486968508,56.589050706796414,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0004,CLEAN_PCA3_TARGET_HYB,target,10.0,132.61596591459733,-24.224820823303563,21.84008270924473,DIVERGENT_REPLICATES,-1.192369057029417,-2.209654866754338,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0005,CLEAN_PCA3_TARGET_HYB,target,10.0,149.48856978761242,-27.115628148500942,19.52266367281976,DIVERGENT_REPLICATES,-3.796482237840591,-1.788386947406524,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0006,CLEAN_PCA3_TARGET_HYB,target,20.0,134.10996276508178,44.63792650540953,134.3188789284228,DIVERGENT_REPLICATES,89.47840271691616,86.57839373204753,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0007,CLEAN_PCA3_TARGET_HYB,target,10.0,60.79217231622732,77.52685036420235,47.5804762206565,CONCORDANT,62.55366329242942,60.21940356396536,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0008,CLEAN_PCA3_TARGET_HYB,target,10.0,224.08029492586212,195.3588155845875,79.55854092728529,DIVERGENT_REPLICATES,137.45867825593638,133.91782765398082,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0009,CLEAN_PCA3_TARGET_HYB,target,5.0,111.5563061993297,51.72573874525994,87.9788796097826,CONCORDANT,69.85230917752126,74.58247644208221,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0010,CLEAN_PCA3_TARGET_HYB,target,10.0,134.1395282052227,61.96033555172585,150.63365806337018,DIVERGENT_REPLICATES,106.296996807548,109.60785141054332,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0011,CLEAN_PCA3_TARGET_HYB,target,5.0,158.2702326405972,-71.50663800624268,-23.411559355130272,DIVERGENT_REPLICATES,-47.45909868068648,-49.88266675405834,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0012,CLEAN_PCA3_TARGET_HYB,target,10.0,155.19678542679463,99.72048915751544,59.5804708810554,CONCORDANT,79.65048001928542,79.5390110039073,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0013,CLEAN_PCA3_TARGET_HYB,target,10.0,163.59133541366455,-181.20050926416368,-212.69672965385283,CONCORDANT,-196.94861945900823,-196.9172517736293,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0014,CLEAN_PCA3_TARGET_HYB,target,10.0,109.19292945718644,99.59110013792188,38.42324675292506,DIVERGENT_REPLICATES,69.00717344542348,70.95889526789213,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0015,CLEAN_PCA3_TARGET_HYB,target,10.0,72.60461761200946,-3.023632244502225,23.026973870002927,DIVERGENT_REPLICATES,10.001670812750351,11.509316829292054,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0016,CLEAN_PCA3_TARGET_HYB,target,5.0,178.6517868516302,-10.0809370017243,-27.58455313943336,DIVERGENT_REPLICATES,-18.83274507057883,-16.01102836733743,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0017,CLEAN_PCA3_TARGET_HYB,target,0.5,130.13814016962226,-0.9218290576319846,-5.72914770724788,DIVERGENT_REPLICATES,-3.325488382439932,0.592964767287289,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0018,CLEAN_PCA3_TARGET_HYB,target,10.0,221.47973471592317,108.64897028116584,60.50877507509063,CONCORDANT,84.57887267812823,83.30954183062934,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0019,CLEAN_PCA3_TARGET_HYB,target,5.0,178.7208493076401,-12.914988866571685,-58.19364240921183,DIVERGENT_REPLICATES,-35.554315637891754,-35.08811936332274,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0020,CLEAN_PCA3_TARGET_HYB,target,10.0,67.56324857963025,72.36225362196735,45.83501198036272,CONCORDANT,59.09863280116504,60.31553087852723,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0021,CLEAN_PCA3_TARGET_HYB,target,10.0,159.81014948255586,141.1929981145901,107.09874829230398,CONCORDANT,124.14587320344704,123.11837056186468,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0022,CLEAN_PCA3_TARGET_HYB,target,10.0,200.6175603322685,126.87943467611508,36.03297475970504,DIVERGENT_REPLICATES,81.45620471791005,82.98751667855723,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0023,CLEAN_PCA3_TARGET_HYB,target,10.0,179.03858969459674,49.188545457749456,93.4562721869838,CONCORDANT,71.32240882236664,71.75403104374979,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0024,CLEAN_PCA3_TARGET_HYB,target,10.0,113.06460302030828,57.27485358846721,74.14372232311094,CONCORDANT,65.70928795578908,67.89157313408258,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0025,CLEAN_PCA3_TARGET_HYB,target,10.0,167.23354294124775,-33.481394623739064,66.3108411295141,DIVERGENT_REPLICATES,16.41472325288752,17.820442870141925,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0026,CLEAN_PCA3_TARGET_HYB,target,0.5,180.3982621494449,-72.06012881250966,-93.34624122289875,CONCORDANT,-82.70318501770421,-79.60103608807923,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0027,CLEAN_PCA3_TARGET_HYB,target,40.0,148.58817018121402,176.21782719375898,209.0004011554544,CONCORDANT,192.6091141746067,196.6127009902637,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0028,CLEAN_PCA3_TARGET_HYB,target,10.0,200.0937971425427,22.760957659297816,84.26832757176089,DIVERGENT_REPLICATES,53.51464261552936,54.11736690578229,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0029,CLEAN_PCA3_TARGET_HYB,target,10.0,183.5921774764206,-246.0596609127872,-126.25972460161492,CONCORDANT,-186.15969275720107,-189.37527080422905,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0030,CLEAN_PCA3_TARGET_HYB,target,5.0,62.79413143222994,-85.17481233516918,-62.19700445328975,CONCORDANT,-73.68590839422947,-76.68416875371415,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0031,CLEAN_PCA3_TARGET_HYB,target,10.0,152.21673564987094,34.684606788505114,12.88203610067186,DIVERGENT_REPLICATES,23.783321444588488,23.58425082594694,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0032,CLEAN_PCA3_TARGET_HYB,target,10.0,140.75312768429288,-78.57011150581027,29.04814283870277,DIVERGENT_REPLICATES,-24.76098433355375,-20.27338221504102,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0033,CLEAN_PCA3_TARGET_HYB,target,10.0,168.41429055474586,47.07417867124696,60.25190011710816,CONCORDANT,53.66303939417756,52.29707181580136,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0034,CLEAN_PCA3_TARGET_HYB,target,20.0,229.63915972490892,111.52498827841616,118.50674083886015,CONCORDANT,115.01586455863816,118.0332857172274,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0035,CLEAN_PCA3_TARGET_HYB,target,10.0,141.34592322891413,138.73342148920904,-76.34101744930223,DIVERGENT_REPLICATES,31.196202019953404,30.596601257483695,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0036,CLEAN_PCA3_TARGET_HYB,target,10.0,78.3282924925413,1.2910211047028946,-15.590906111793876,DIVERGENT_REPLICATES,-7.149942503545491,-9.914056441092766,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0037,CLEAN_PCA3_TARGET_HYB,target,10.0,205.0211286433008,-107.5968338038663,-253.22622158545371,DIVERGENT_REPLICATES,-180.41152769466004,-181.42318447814665,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0038,CLEAN_PCA3_TARGET_HYB,target,10.0,212.7366672789035,145.95296981140226,117.09617552903936,CONCORDANT,131.5245726702208,130.0171961786643,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0039,CLEAN_PCA3_TARGET_HYB,target,5.0,233.14564150676472,-17.201009748436388,57.48316373426768,DIVERGENT_REPLICATES,20.14107699291565,21.950423572894525,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0040,CLEAN_PCA3_TARGET_HYB,target,0.5,77.92229228824499,-62.610428969729625,-141.82973705158676,DIVERGENT_REPLICATES,-102.2200830106582,-104.12553215474864,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0041,CLEAN_PCA3_TARGET_HYB,target,10.0,153.46003814387848,147.2386047709155,133.702031852695,CONCORDANT,140.47031831180524,142.13300775237153,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0042,CLEAN_PCA3_TARGET_HYB,target,10.0,174.59543257269854,11.87381269953186,78.96363621443253,DIVERGENT_REPLICATES,45.41872445698219,47.1678385467884,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0043,CLEAN_PCA3_TARGET_HYB,target,10.0,176.41147801436193,2.67555153473584,-27.80755098652037,DIVERGENT_REPLICATES,-12.565999725892269,-9.930481556427042,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0044,CLEAN_PCA3_TARGET_HYB,target,0.5,154.6263978118291,-17.14184583878686,-14.892763754656483,CONCORDANT,-16.01730479672167,-15.962180869830917,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0045,CLEAN_PCA3_TARGET_HYB,target,10.0,228.18643945902724,-233.24095716171604,-209.57403062440304,CONCORDANT,-221.40749389305955,-217.1066222386849,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0046,CLEAN_PCA3_TARGET_HYB,target,10.0,167.92310978313446,121.52344339974978,71.71126279182555,CONCORDANT,96.61735309578766,95.16233720629094,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0047,CLEAN_PCA3_TARGET_HYB,target,40.0,70.2245588585727,187.24039750570157,180.1070039249714,CONCORDANT,183.67370071533645,185.6888293804942,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0048,CLEAN_PCA3_TARGET_HYB,target,10.0,149.7120120082084,135.14447350040467,-39.3033157594038,DIVERGENT_REPLICATES,47.92057887050044,47.28709869717071,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0049,CLEAN_PCA3_TARGET_HYB,target,10.0,165.30137716577713,-210.19243299277332,-206.2590468227149,CONCORDANT,-208.22573990774413,-210.62671871816892,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0050,CLEAN_PCA3_TARGET_HYB,target,10.0,187.9887869788685,-13.383550644356283,23.845458835955995,DIVERGENT_REPLICATES,5.230954095799855,6.864891528576574,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0051,CLEAN_PCA3_TARGET_HYB,target,10.0,97.1481451818522,123.6876497006812,-1.373556133375334,DIVERGENT_REPLICATES,61.15704678365294,59.02687011820087,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0052,CLEAN_PCA3_TARGET_HYB,target,5.0,112.392381387445,-24.9404541139986,-81.58649374217312,DIVERGENT_REPLICATES,-53.26347392808586,-54.05830486173272,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0053,CLEAN_PCA3_TARGET_HYB,target,0.5,167.19677549057738,-151.42741736565708,-8.130466576865452,DIVERGENT_REPLICATES,-79.77894197126126,-80.33387012374865,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0054,CLEAN_PCA3_TARGET_HYB,target,40.0,137.9043538684867,-38.30663570682845,-45.77487446649303,CONCORDANT,-42.04075508666074,-42.088270870715576,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0055,CLEAN_PCA3_TARGET_HYB,target,40.0,126.99146573390549,124.77703333319394,57.90515294509122,DIVERGENT_REPLICATES,91.34109313914256,91.4719594463246,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0056,CLEAN_PCA3_TARGET_HYB,target,40.0,218.2838163556152,143.31414021906022,93.36351717826138,CONCORDANT,118.3388286986608,121.35564972277513,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0057,CLEAN_PCA3_TARGET_HYB,target,10.0,195.00556197689664,-206.2606691138744,-248.57425025551785,CONCORDANT,-227.4174596846961,-229.40686035014488,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0058,CLEAN_PCA3_TARGET_HYB,target,20.0,191.38520784623375,-111.19796634484906,-142.58747710018477,CONCORDANT,-126.89272172251692,-129.75781431183876,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0059,CLEAN_PCA3_TARGET_HYB,target,20.0,241.09808657467795,37.51253399538774,109.6053845658139,DIVERGENT_REPLICATES,73.55895928060082,77.28438205492992,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0060,CLEAN_PCA3_TARGET_HYB,target,5.0,177.10363991351906,128.13566107350297,-43.985026206140965,DIVERGENT_REPLICATES,42.07531743368101,39.65977836928734,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0061,CLEAN_PCA3_TARGET_HYB,target,10.0,141.18237006019697,-34.667368658527366,-37.891324276898914,CONCORDANT,-36.27934646771314,-41.66740063834745,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0062,CLEAN_PCA3_TARGET_HYB,target,20.0,144.00530040573773,44.17058211908643,83.40911567895581,CONCORDANT,63.78984889902112,65.90525543342073,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0063,CLEAN_PCA3_TARGET_HYB,target,40.0,156.3506523143821,47.3631629748133,56.44096392552314,CONCORDANT,51.90206345016822,52.160570531429954,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0064,CLEAN_PCA3_TARGET_HYB,target,5.0,195.35518498846017,-62.57824287112995,-146.1961863524154,DIVERGENT_REPLICATES,-104.38721461177268,-102.13825579207642,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0065,CLEAN_PCA3_TARGET_HYB,target,40.0,225.73774999172585,32.38484483449367,-23.85999964983001,DIVERGENT_REPLICATES,4.262422592331831,4.973211926630714,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0066,CLEAN_PCA3_TARGET_HYB,target,0.5,124.2459484605056,-49.62285113925933,-27.81398663204616,CONCORDANT,-38.718418885652746,-38.96323485108695,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0067,CLEAN_PCA3_TARGET_HYB,target,5.0,179.70832479317684,-104.12142606810885,-13.01625304830701,DIVERGENT_REPLICATES,-58.56883955820793,-58.79790896528056,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0068,CLEAN_PCA3_TARGET_HYB,target,10.0,160.10321304997552,-33.24463447145087,0.4414965263440999,DIVERGENT_REPLICATES,-16.401568972553385,-20.20957059449251,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0069,CLEAN_PCA3_TARGET_HYB,target,20.0,170.34254426604403,182.06367064508115,19.44754363577736,DIVERGENT_REPLICATES,100.75560714042923,96.1798464519336,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0070,CLEAN_PCA3_TARGET_HYB,target,10.0,183.2062509994142,23.47326825104349,-27.56823642952712,DIVERGENT_REPLICATES,-2.0474840892418165,-1.9261467767142,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0071,CLEAN_PCA3_TARGET_HYB,target,5.0,52.33794958160932,-5.377234721405594,-89.42644984773618,DIVERGENT_REPLICATES,-47.40184228457089,-46.77950886592796,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0072,CLEAN_PCA3_TARGET_HYB,target,10.0,68.71671922687258,18.39748329778796,106.86671289838354,DIVERGENT_REPLICATES,62.63209809808575,62.972057532530464,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0073,CLEAN_PCA3_TARGET_HYB,target,1.0,156.8355491278645,-283.8240937170337,-339.7307074967482,CONCORDANT,-311.777400606891,-313.70873522582326,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0074,CLEAN_PCA3_TARGET_HYB,target,10.0,183.975266540966,36.6681360403389,26.444781107643013,CONCORDANT,31.55645857399096,32.24792743218579,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0075,CLEAN_PCA3_TARGET_HYB,target,10.0,146.0273245694605,-59.42996419992734,43.30845904008836,DIVERGENT_REPLICATES,-8.060752579919491,-8.105208447530803,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0076,CLEAN_PCA3_TARGET_HYB,target,20.0,173.6314530250168,7.944294688123215,113.0161906060529,DIVERGENT_REPLICATES,60.48024264708806,60.7754493294853,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0077,CLEAN_PCA3_TARGET_HYB,target,5.0,120.9780625582854,-33.55826116425058,-85.17986467483394,DIVERGENT_REPLICATES,-59.36906291954226,-59.27558051276428,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0078,CLEAN_PCA3_TARGET_HYB,target,10.0,209.0954278578416,-49.35242458622335,10.556838557251954,DIVERGENT_REPLICATES,-19.3977930144857,-21.02010212238608,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0079,CLEAN_PCA3_TARGET_HYB,target,5.0,197.8216806464644,31.76669367777893,73.69484123859715,DIVERGENT_REPLICATES,52.73076745818804,54.42005655066977,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0080,CLEAN_PCA3_TARGET_HYB,target,1.0,98.55861515358752,-56.79599317924892,-196.90702277326503,DIVERGENT_REPLICATES,-126.85150797625698,-131.18805111482536,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0081,CLEAN_PCA3_TARGET_HYB,target,20.0,198.9434147230637,61.55177304079989,148.09315363877192,DIVERGENT_REPLICATES,104.82246333978593,106.89385967037828,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0082,CLEAN_PCA3_TARGET_HYB,target,10.0,224.93013391778007,177.3282250632517,48.9388305732052,DIVERGENT_REPLICATES,113.13352781822844,119.69099093643732,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0083,CLEAN_PCA3_TARGET_HYB,target,1.0,219.3390648581688,-321.7521388276301,-363.6363431703946,CONCORDANT,-342.6942409990124,-348.9833100517716,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0084,CLEAN_PCA3_TARGET_HYB,target,1.0,193.77796448934828,-7.981571024507967,-3.1462038824229146,DIVERGENT_REPLICATES,-5.563887453465441,-0.553292088589349,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0085,CLEAN_PCA3_TARGET_HYB,target,20.0,85.31699423354598,0.7292962728206168,-47.64201875001921,DIVERGENT_REPLICATES,-23.456361238599296,-23.100149482366717,,False
SYN_TARGET_CLEAN_PCA3_TARGET_HYB_0086,CLEAN_PCA3_TARGET_HYB,target,10.0,229.8257654199096,111.06059800540886,29.645079238930293,DIVERGENT_REPLICATES,70.35283862216957,69.13027373818598,,False
